PC1,PC2,PC3,PC4,PC5
3.3378999446721913,1.8664775748732187,-1.2124848864523903,-2.2519715108404457,-1.1383924657763131
-9.376686380914357,0.9590118163695444,1.8130009719224822,-1.344935632001836,0.4722014054758791
7.495810122800866,5.700811899259994,-1.048300302761025,0.49566963934162406,1.1672879006188743
-2.786464451370961,2.008094921018314,-0.14807404474366717,-0.16441266309425387,0.9715297021813339
-5.651666956605206,-0.06715734169787095,6.225733372354893,-0.43462767068498875,0.15900534136011904
-3.598018343507134,2.383823291504078,1.1072318062457573,-1.9546660076455766,-1.542319567338119
9.442840696538683,2.351023247028631,2.4268095000825443,-2.0448984665166927,-2.5856524547402686
5.0075520154745785,0.6700615129114325,4.640083494230836,1.4537472327801828,1.5599410828073659
4.229945685064044,-0.8403853491575192,0.787235219767312,0.19314471177308082,-1.5616448252945219
-4.963306958526364,-1.02758091726147,6.739976067062945,0.288659078678971,-0.09603340888187455
-4.030599157810877,-7.817433822547356,-3.397232880711437,-2.494814533659975,-0.632542689716093
-3.144461398748567,-2.4081937463559884,2.4731594069076386,-0.14881989661922224,-0.33543621064625695
1.5307323863493156,-2.291612719103859,-3.68031943488265,0.5177452653505683,4.486496734166595
-5.651875694927337,3.6241342066642983,-2.828085451909925,1.0701230843715808,0.8883978872734337
0.300929129310869,-1.7647072594862507,0.2223069833872725,-3.186399205855837,-1.331846557321493
-8.63347928855003,0.07962971296847594,1.1245348905209267,0.1564309998884234,-0.07797612511781674
-2.8852365527005843,4.221733782775534,-5.018271964590706,2.9915241274847517,2.5046510978431824
-6.621769997813505,-0.10349173149258115,-0.8804687086295547,-0.6703375642787887,-0.8925123524209109
6.9154948586764595,0.6002928642471556,0.76326758260002,0.4305311087963812,-0.53854592235671
8.700626365130306,2.6786145493228695,0.6258691327710134,-0.8529206345713685,-1.6297729719675027
4.3436276321810965,0.33395145233324736,3.16842897087465,-1.755516532692208,-2.7930254117151274
5.40019522705401,2.3190460376325737,-0.44692896715716995,-1.3837843504923946,-0.9031135752819753
-9.071126217249313,2.053811900836739,-1.4874215111011881,-1.6308389704244886,-1.2585656447197506
5.899292054484556,4.657698618103366,0.9196701777373016,-1.2175583123848936,-3.1678681323491444
0.44412979379124246,-6.99911450629095,4.249565211682635,-2.1363700218766324,-0.12600833371827755
-5.921270710100415,2.90720623536892,-3.0878333202951165,-2.604294680361426,-1.998845617197448
-4.9960180665295235,-4.839783143044981,3.500796068222851,0.24403025475832896,0.11690133645240895
-4.522907838350821,-2.4499770690806577,-2.2080679801934195,17.40046760477093,-8.129803146475867
1.997377018815041,-2.776809097408364,4.097023689355207,4.246864732144268,-1.589043770069297
3.131328899077876,-2.6655767436984923,4.964099829468169,2.4475466691872603,4.232365931242892
1.641428012126102,-3.243812313643029,0.20236184988693853,2.5852445301476346,7.363430594420661
-1.1858899600853834,-3.2335202700651156,5.871126265921238,1.2345946023335506,-0.0816104561798353
-2.588509831313953,-4.7015921119084325,0.045083367824840646,-1.383670933619872,-0.35672260186607935
-5.694268856865019,1.1420758471486316,-3.3018643931834575,0.28646098569375555,-0.47840651964256187
1.6557409572095376,-3.147001161279208,0.42029703753133474,0.6163575578688363,3.40502030258957
12.567797668823706,1.1842059146660198,-0.11973808435938996,1.613789848093194,3.574096076245343
-1.8368833857412354,-2.982652685098577,2.089920180629246,4.787742345942955,-4.0083504556885785
-7.824446136165679,2.40726881174251,-3.737582508046091,1.7573087057789276,2.1769496852724006
6.0338865604328955,-3.979131339550638,-1.79508428723453,-3.993673683223653,-3.1859270955212593
1.2937546230674617,-2.517075110482543,-0.8516187655378589,-2.2804415367390187,0.039528946075059586
7.003149214573009,-2.3620678623930655,-2.9523801565081205,-2.397845751489843,-1.8844127847262417
7.731620196243418,-1.760526579564165,-1.5267570117456641,-1.3484115714061227,1.656498995961224
11.55850533733146,4.30393977214109,0.34822416608431583,-0.23159143645766034,-0.019941718470282522
8.516423589827623,4.249501595044748,-0.9763356479953086,-1.189160202067902,-2.3214331139114055
-6.104486193560384,-0.5729904161056909,-3.838993707909048,-1.3407972734070088,-1.09172839372363
6.600190690726485,3.6200415860663813,1.3042633914144597,-1.0699006105579607,-1.5052659650820621
3.4194001262301517,-0.3133309510446243,0.12212020516839132,1.4167240183861431,1.113174733952667
1.2430727038990255,-2.442705633771666,1.5679978273058235,0.6622254643229211,2.989951154139117
-6.438595751055176,0.39754019632068316,-2.967972503693505,-1.63306662716689,-2.0471381761099607
6.556561901051235,2.0546980476833556,-2.4614508989730384,-0.42206453088003315,1.1365807262908285
3.6710154835060176,1.4557125421028052,-0.08681213809694904,1.4293779607648078,0.20492053191907544
4.746764829210706,1.204957439146481,-4.174840399318696,-2.394399365212766,-1.670775371035238
-10.282426978635288,-0.5457289092542911,-1.431579248349788,-0.4536569524069196,-0.5998577501128787
-4.5329831697784995,0.004389188885858975,0.5936111323136934,-2.55352172271429,0.1404077855915471
0.5198461132264782,-2.723973515301915,-3.7973325259237516,-4.006361260120498,-0.7690562047002512
0.022994795910946053,-0.02655515309514414,-2.59989890328117,-4.312127574499821,0.0032621266421565404
-1.668763665001528,-0.14203752041624107,1.7982168998371644,-1.5331883279096625,-1.1526816959720279
0.47265240082691556,6.208572554846165,-5.120244399117832,-1.310660838400485,-3.2541140331815663
9.993520383363018,1.356091970449291,-2.444191372957786,-0.9299711974840922,0.21045145514324
3.247285936568031,1.9476653677990545,-1.272274276662419,0.6222835210324004,1.684090931102788
5.777135341717428,-0.6667537281694028,2.0092847291341607,-0.3403413063395693,-2.814836781046611
2.4972975179025356,2.2964115108811916,-2.9737035042074833,1.1175205581747523,-0.9529441382305643
8.061380828087833,4.089928468937728,-2.9535990531125207,-1.478611112533396,-2.6285097617070483
8.0302029652721,-2.7553619662070727,-1.1360086511064689,-1.3705311101554434,0.23770100495838006
-5.1754013703864805,1.2980979321192911,4.86763470957892,-0.6701123646329957,-0.4233324109102023
5.624939460971348,-4.633477139990015,-1.8776732033391519,-2.9740845838128322,-1.5843194851004205
9.570265941772846,-1.515980659708442,-1.2340041761686096,-1.3544195597732411,-2.2945055489555433
-7.940043134210756,0.0769775852059551,2.118356489645325,-0.89631865411159,0.21265512682237805
-7.2360826965350995,-1.9354162112933893,2.0087080818139973,-0.46194048588892694,-0.45408254580296264
-3.27365413050357,-2.0971956007827135,-3.8219466120252794,9.451188511536314,-7.671217574617725
-6.663022258170136,-0.24220365313024592,-2.1151775535645285,-0.9100318843024927,-1.7785537009685413
-2.4821457888308682,7.683473739205409,-0.7557865842893925,4.639016384980612,4.672581283886923
-6.57451417374443,-2.507841437761583,-2.3603574327579735,-0.13804140521744965,-1.027813796151837
-4.9960362854631875,2.2072111312145206,-3.3512820850642666,-2.061114566592324,-0.6736365778812787
-6.423534959253012,2.763734476855316,-3.448397126348188,-2.936852314239048,-0.9327755151831228
-7.033265407649445,6.347857247741671,-1.1305000069086264,-1.3454548338280132,-1.3510702386806512
-5.455212761803939,2.038989296173814,6.911804388104548,0.672467748656807,0.24339476958130474
-9.7484347717947,-0.18315257650586292,0.2595373485185403,-0.9133850414987933,0.04192286912485006
-7.326873662239003,4.3747960717475465,-2.5214372948610353,-2.861910338125804,-1.91018570654115
-1.689656458482535,1.215459435582031,4.058852429458496,0.14975005711893943,-0.8718891639818354
5.0817404738952,4.672897336839034,1.5785836386534378,-0.7599956390374607,-2.818472249215311
-2.6489958708148023,-0.22518944609249283,-0.9054215663503883,-0.3077503633059374,-1.1158329064787762
-6.6272386460198325,2.2497923750962143,0.23596846432618682,-2.2117294976041024,-0.22369025978843984
2.080358339818925,-4.747133630800801,4.134370523167587,0.0663487496661042,2.2392306191274103
-1.7786156557728543,-4.323557964618363,5.698966673497001,-0.7056036045113029,0.04704365002406213
4.051137092515933,0.45840569835989725,-0.11058910915793094,-1.1524335282570317,-1.3089021932632823
3.2591313143225595,-0.27810335156023247,2.8990129663478523,2.0151859294674206,3.7453463378954597
3.7519431248424917,-0.343063079202912,1.9252417712486836,-1.9862065028765605,-0.13883820856667253
9.8616637141944,1.8900776026895305,0.3589535168964608,-1.5415772673926775,-1.8245773570305135
-1.7709800486368374,-6.607017913779536,1.2887313709405621,3.5978655213287443,-1.3105100784467902
4.086623552126072,2.273376171109125,-1.0026404048560604,-0.8344041613797037,-0.8246063451661523
-2.5860770098341725,3.9024460754649217,-0.6725744450103724,-1.4509179341690905,-0.8468000423273837
-0.7871831827812298,-2.81078035047537,-1.3742855567533807,4.308591814451937,1.5357826471408957
10.285977587651633,3.7180156473378565,0.5602959957518138,0.6654090537655812,0.21472536965159883
7.981246583016187,0.9360044142281322,1.5966055644273676,0.9390994467883094,0.7071173153496225
7.787146638419905,0.11998879892346263,-0.8152845826950358,2.0057193644200355,-3.1900406679550994
