PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,target,CodeRef
-3.5164036099871967,-3.107086700184585,3.7047322238364027,5.067113404968448,0.11469532018058855,1.1292052301291313,-0.036390005481486964,-1.089280908982118,1.7925180330029729,-1.070011569303778,-0.30257191570753816,0.28933999732891463,0.9349967841580143,-0.8582548310064799,0.17674236186119652,0,DL017
6.951263283911461,-1.1923151166408172,1.732144178490727,-2.1373545226040003,-3.7368355604106296,0.19106582857110427,-1.449111886351365,0.7473303764293145,0.27443002489149376,-1.8864252568880768,-0.27763016946791536,3.6864560983631773,4.056683411185332,0.8710346417925249,0.5091083890719438,0,DL200
7.067752444251774,1.6170675035206705,2.172121468268318,-0.9473257205162589,-2.9035710279373994,0.6411780013172906,-1.9644600753732226,0.49147843326158724,1.5389385767371235,2.947456712346213,0.7121838171333512,2.071488469979785,0.2616884380423516,-0.8669419183831113,0.5224866992802609,0,DL077
10.873361327502288,0.09000126911781058,-4.326230692551135,-1.0410470920681716,-1.236551674712344,1.9301570053344737,-0.20646760384443147,2.0456568356058926,-1.4263619920007728,1.1477120537641956,-0.41303536751850445,1.8449505025339368,-0.27352486613734056,0.7032660533400529,1.0987292508290691,1,XDL007
6.328543738115669,-1.0197336823348264,3.0143398191069233,-1.0058713924667415,-1.4897188426841144,-3.4691363926146996,1.9758863197915733,-1.2230162843301962,-2.307685614333066,0.3686662720985256,-0.04162562026233138,1.338662913067554,-1.979738455060097,-2.0587252660296014,0.35829438997174073,0,DL036
-3.3092608762251494,4.2434071974932515,5.616294365311618,-0.4008667053870493,-0.4988429536310634,-0.8281554509874126,0.75331754402835,0.40178462262907494,0.9375723611151076,-2.0000691497843195,1.1518807063007233,-1.5986801584589418,0.6147893844560796,-0.17793850592810492,0.6741021260694305,0,DL065
-0.932516686099698,-1.074735384564922,6.441338647278507,-0.06393118468524592,-1.0072605259956524,1.4213546279256257,0.5650025557904977,-0.2353429171535182,-0.4863382606878004,0.651518766845087,-1.1780254584633554,0.12230260136968031,0.32580765955918756,0.8754383251514923,1.625132289040111,0,DL144
-0.09093948107720155,1.5860104707742746,0.9028761520661336,-0.47835129216685424,-1.642678123050398,-2.924623643987929,-0.023146145864751087,0.060372829233464737,0.778739252665505,1.646432186167628,0.6249461317925348,-2.1779367398918485,-0.3705424172677459,-1.6849316621210444,0.5118493648579141,0,DL162
0.4811941732802569,-2.2737134493428273,2.2112153040995772,-1.2774676560033655,0.11489492251212388,1.1006190729092915,-0.6173413941096154,-0.18492317110017237,0.0374421212475873,0.6463812166759119,2.503124698185872,-2.565886827379192,0.5975456558073072,-0.8480914195454707,0.7270032329137471,0,DL149
0.4372923979322246,-7.6248945631401375,1.4140230893504202,-2.087457472279885,-0.38474077994244493,-2.2664150729365296,0.4854941575181541,2.8513002645969063,1.3312546795353244,-0.537112424749598,1.874706359637231,0.5091272638224761,-1.0060198089217316,-0.17522582252897836,-0.19427760934294952,1,XDL138
2.8782257710369463,-2.4284968442245494,5.64715657795388,-0.7507518288630182,-0.8278014818687224,-1.1681596087125607,-1.0438285699299454,0.7653972773074602,1.1503529434792035,0.13365492136237195,-1.0518803789591786,1.4188984118577077,0.679858595101145,-0.3925463952078686,0.42879513112420264,1,XDL207
3.905929091255629,-0.16964490401270282,1.2770251243765123,0.4143846402257368,0.42403228924044306,-0.8552857748879117,1.2696306900765058,2.3428806832704625,1.4903646708536187,0.11902050137349465,0.8424128428472528,1.6800730598546967,0.60051289409215,-0.29250436384881334,0.07219992180797466,1,XDL039
0.4955017089977945,-0.5862756488097869,5.443221507138891,-0.06714119469917473,-0.3946323588398609,0.4886239439106896,0.008226534188223163,1.860288269779819,3.8397733680004276,-1.2159183515704566,-1.275349702371043,-0.10352021913645501,-0.9269398410425287,2.214003806661986,0.23033739769633085,1,XDL177
4.825093966167245,-5.932962745916977,3.7708134392437027,-0.8627609350088857,-2.124924328119596,-0.055114189632010695,1.5675480550971834,1.800798298242688,2.6851489356106644,2.201442791302711,-1.6084637315356283,0.13649941240016325,0.15568100484818118,-0.44644505124658573,1.291390394729934,1,XDL191
